	FID	Longitude	Latitude	Easting	Northing	Elevation	v1_lat	v1_long	v2_lat	v2_long	Width	peak_lat	peak_long	peak_east	peak_north	peak_elev	noVentInt	noVent	FID2017	AspectRatio	Equant	EquantInt	Length	Orientation	Prominence	clusterID	clusterName
987	987	-122.614579	19.852322	-7267942.08	1176740.405	499	19.860279	-122.621271	19.837079	-122.615917	284.003567	19.833834	-122.622003	-7268382.131	1175644.51	501	0	Vent	1017	4.945827925	NotEquant	0	1404.63277247	167.752111753	1.0	0.0	
988	988	-128.589764	13.827342	-7622119.366	819611.4945	711	13.81656	-128.59601	13.833513	-128.58441	270.169429	13.8247	-128.589764	-7622119.366	819454.938	711	0	Vent	1018	4.45746788087	NotEquant	0	1204.27155216	33.5995549358	1.0	0.0	
989	989	-128.342238	15.91103	-7607447.317	943121.4882	868	15.910509	-128.353094	15.900397	-128.334058	271.790313	15.909674	-128.347092	-7607735.042	943041.0943	866	0	Vent	1019	4.55287492396	NotEquant	0	1237.42730063	118.911485412	1.0	0.0	
990	990	-128.301132	16.209308	-7605010.788	960801.8017	926	16.209531	-128.325819	16.203879	-128.275404	288.190577	16.199528	-128.316979	-7605950.127	960222.1198	936	0	Vent	1020	10.0065912745	NotEquant	0	2883.8053132	96.6520416767	14.0	0.0	
991	991	-128.997071	14.985367	-7646262.369	888253.0925	669	14.988713	-129.010158	14.972652	-128.986215	248.297163	14.980396	-128.987791	-7645712.305	887958.4279	670	0	Vent	1021	6.70995219571	NotEquant	0	1666.06209406	124.773099816	1.0	0.0	
992	992	-128.789957	22.705529	-7633985.762	1345863.365	-714	22.717798	-128.823716	22.678537	-128.762742	119.894527	22.693465	-128.78596	-7633748.811	1345148.283	-708	0	Vent	1022	33.8523104319	NotEquant	0	4058.70674709	124.901486077	1.0	0.0	
993	993	-126.686325	15.94291	-7509293.619	945011.1646	1213	15.949528	-126.703725	15.936738	-126.669818	275.293662	15.93413	-126.667766	-7508193.492	944490.7202	1232	0	Vent	1024	7.52694758212	NotEquant	0	2072.12096356	111.415323934	6.0	0.0	
994	994	-138.775577	20.536951	-8225880.33	1217321.565	-628	20.535836	-138.795058	20.523938	-138.761151	357.679758	20.52246	-138.760586	-8224991.766	1216462.621	-460	0	Vent	1025	5.60923076174	NotEquant	0	2006.30830143	110.534943371	1.0	0.0	
995	995	-132.098633	13.980344	-7830106.493	828680.6528	914	13.979508	-132.098222	13.979889	-132.096509	59.982423	13.980272	-132.097205	-7830021.868	828676.4215	914	0	Vent	1026	1.68217507192	NotEquant	0	100.900936724	77.0902669887	10.0	0.0	
996	996	-132.114238	14.050779	-7831031.487	832855.6704	1088	14.04978	-132.112525	14.050636	-132.111287	67.934742	14.050136	-132.113524	-7830989.175	832817.5891	1088	0	Vent	1027	1.28445714364	Equant	1	87.2592646635		1.0	0.0	
997	997	-132.21787	16.63367	-7837174.274	985955.7395	16756	16.633051	-132.216157	16.634003	-132.218441	53.521612	16.635169	-132.215015	-7837005.024	986044.5958	16756	0	Vent	1028	2.6382404439	NotEquant	0	141.202881401	-66.4898745693	1.0	0.0	
998	998	-134.126294	14.818016	-7950295.488	878333.4077	8173	14.819741	-134.11856	14.814625	-134.124509	39.892654	14.818087	-134.121154	-7949990.837	878337.639	8187	0	Vent	1030	11.4163276959	NotEquant	0	455.427610722	-131.65416011	1.0	0.0	
999	999	-133.321765	15.035328	-7902607.318	891214.5046	8926	15.035744	-133.32129	15.026583	-133.320338	50.775059	15.036827	-133.323621	-7902717.33	891303.361	8926	0	Vent	1031	10.7286689364	NotEquant	0	544.748798238	174.268680612	1.0	0.0	
1000	1000	-132.358672	14.003712	-7845520.226	830065.7922	1601	14.003771	-132.356768	13.997466	-132.360337	50.46066	14.002784	-132.35653	-7845393.289	830010.7858	1601	0	Vent	1032	8.43449906334	NotEquant	0	425.610389505	-151.222091789	1.0	0.0	
1001	1001	-130.514262	15.870635	-7736193.429	940727.0914	7249	15.873312	-130.509385	15.870932	-130.509028	63.075825	15.872134	-130.512978	-7736117.267	940815.9477	7249	0	Vent	1033	2.25561535508	NotEquant	0	142.274799404	171.789905655	1.0	0.0	
1002	1002	-128.672109	18.060207	-7627000.347	1070513.301	989	18.057589	-128.670562	18.057054	-128.669254	55.564038	18.059279	-128.66854	-7626788.784	1070458.294	1008	0	Vent	1034	1.44155086601	Equant	1	80.0983870977		26.0	0.0	
1003	1003	-128.671444	18.019013	-7626960.937	1068071.525	921	18.019628	-128.668005	18.012561	-128.670075	78.579416	18.019512	-128.668446	-7626783.224	1068101.144	921	0	Vent	1035	5.52369980228	NotEquant	0	434.049104623	-164.434543712	1.0	0.0	
1004	1004	-128.302234	18.745712	-7605076.086	1111146.38	1370	18.744034	-128.299235	18.740608	-128.29945	186.175217	18.745069	-128.30052	-7604974.536	1111108.298	1370	0	Vent	1036	1.09070698049	Equant	1	203.062608777		1.0	0.0	
1005	1005	-131.694309	19.407945	-7806140.337	1150400.063	15561	19.409123	-131.692953	19.406482	-131.690669	167.739005	19.409872	-131.69231	-7806021.861	1150514.307	15561	0	Vent	1037	1.20216082484	Equant	1	201.649260608		1.0	0.0	
1006	1006	-128.524316	19.278736	-7618239.932	1142741.239	1947	19.271705	-128.525172	19.27406	-128.521603	56.416733	19.27738	-128.511895	-7617503.693	1142660.845	1959	0	Vent	1038	4.31084140728	NotEquant	0	243.20358868	55.0449424686	13.0	0.0	
1007	1007	-128.395414	19.300455	-7610599.328	1144028.604	1651	19.298706	-128.392416	19.29842	-128.388633	90.266772	19.299955	-128.394415	-7610540.091	1143998.985	1651	0	Vent	1039	2.34778633835	NotEquant	0	211.927094109	94.5791252162	1.0	0.0	
1008	1008	-128.328133	19.284153	-7606611.289	1143062.36	1463	19.278948	-128.328853	19.285373	-128.327497	102.175048	19.284796	-128.330703	-7606763.614	1143100.442	1463	0	Vent	1040	3.79364142285	NotEquant	0	387.615494474	11.2662591872	1.0	0.0	
1009	1009	-129.232306	20.600895	-7660205.857	1221111.823	2456	20.599503	-129.232306	20.601859	-129.230522	80.183243	20.598682	-129.23145	-7660155.082	1220980.654	2456	0	Vent	1041	2.13088630482	NotEquant	0	170.861374385	35.3285377588	1.0	0.0	
1010	1010	-129.267385	21.080303	-7662285.153	1249528.559	1636	21.082837	-129.266243	21.078125	-129.26246	93.386309	21.080802	-129.262674	-7662005.89	1249558.177	1633	0	Vent	1042	3.73013511361	NotEquant	0	348.343550331	143.161910817	1.0	0.0	
1011	1011	-129.189253	21.205621	-7657653.916	1256956.767	1191	21.203943	-129.189753	21.210082	-129.180473	184.198688	21.202171	-129.190015	-7657699.05	1256752.256	1197	0	Vent	1043	3.40751391782	NotEquant	0	627.659593004	54.6394387522	1.0	0.0	
1012	1012	-129.133127	21.262427	-7654327.038	1260323.909	1042	21.26182	-129.133698	21.264604	-129.131628	65.792651	21.262641	-129.135697	-7654479.364	1260336.603	1042	0	Vent	1044	3.04592771293	NotEquant	0	200.399658988	34.7184032341	1.0	0.0	
1013	1013	-129.352427	20.906047	-7667326.003	1239199.596	2259	20.904869	-129.348858	20.906511	-129.346574	72.24867	20.903691	-129.35514	-7667486.79	1239059.964	2259	0	Vent	1045	2.20482464205	NotEquant	0	159.295647971	52.4185712762	1.0	0.0	
1014	1014	-129.019089	21.7087	-7647567.449	1286776.63	200	21.73596	-129.014767	21.705621	-129.012982	153.262572	21.716981	-129.017661	-7647482.824	1287267.456	192	0	Vent	1046	11.7297828549	NotEquant	0	1797.73668935	176.871123207	1.0	0.0	
1015	1015	-127.980176	22.327349	-7585986.234	1323446.863	-509	22.334324	-127.993204	22.311957	-127.943354	111.984017	22.310717	-127.949852	-7584188.797	1322460.98	-495	0	Vent	1047	27.0790633859	NotEquant	0	3032.42229455	115.865606671	1.0	0.0	
1016	1016	-128.748287	21.500749	-7631515.748	1274450.365	293	21.497834	-128.75019	21.501879	-128.742219	149.051256	21.502276	-128.746602	-7631415.891	1274540.914	293	0	Vent	1048	3.35337836001	NotEquant	0	499.825256402	61.3898088576	1.0	0.0	
1017	1017	-133.418571	22.070016	-7908345.425	1308193.538	8334	22.071578	-133.417232	22.070834	-133.413961	150.538619	22.074656	-133.411718	-7907939.224	1308468.57	8352	0	Vent	1050	1.22675919373	Equant	1	184.674634869		27.0	0.0	
1018	1018	-130.445009	20.588871	-7732088.433	1220399.107	7600	20.589337	-130.443137	20.587481	-130.44278	93.386309	20.5888	-130.441868	-7731902.258	1220394.876	7600	0	Vent	1053	1.19481500122	Equant	1	111.579362901		1.0	0.0	
1019	1019	-132.990044	22.161621	-7882944.636	1313623.403	8237	22.162085	-132.98469	22.1623	-132.992757	84.625099	22.160551	-132.98933	-7882902.324	1313559.934	8237	0	Vent	1054	5.22560788975	NotEquant	0	442.217585005	-88.3500805072	1.0	0.0	
1020	1020	-133.343339	22.665224	-7903886.059	1343474.272	7676	22.667115	-133.343981	22.665045	-133.338556	55.564038	22.653302	-133.339769	-7903674.496	1342767.653	7686	0	Vent	1055	5.76833424355	NotEquant	0	320.511943105	112.464203844	2.0	0.0	
1021	1021	-133.855635	22.181174	-7934252.269	1314782.409	7992	22.180425	-133.856491	22.181853	-133.85385	70.689963	22.182674	-133.854636	-7934193.032	1314871.265	7992	0	Vent	1056	2.37030425369	NotEquant	0	167.556719992	59.7181144775	1.0	0.0	
1022	1022	-135.387109	21.742699	-8025029.946	1288791.926	7548	21.742997	-135.383778	21.746447	-135.388656	71.806777	21.755049	-135.400958	-8025850.809	1289523.933	7556	0	Vent	1057	4.6924049646	NotEquant	0	336.946476887	-52.7120652542	7.0	0.0	
1023	1023	-136.411593	16.462671	-8085755.905	975819.8701	9668	16.458008	-136.406385	16.459208	-136.414552	41.072001	16.462886	-136.409451	-8085628.967	975832.5639	9668	0	Vent	1060	11.4146299622	NotEquant	0	468.821693221	-81.2882548154	1.0	0.0	
1024	1024	-136.626213	16.918927	-8098477.466	1002864.302	9876	16.916643	-136.625369	16.917535	-136.622335	68.633917	16.917999	-136.628783	-8098629.791	1002809.296	9876	0	Vent	1061	2.61779934045	NotEquant	0	179.669822655	72.9174113257	30.0	0.0	
1025	1025	-136.033353	15.929921	-8063335.844	944241.2424	9605	15.930714	-136.030238	15.929191	-136.023575	52.013657	15.932134	-136.027214	-8062971.956	944372.4113	9614	0	Vent	1062	7.4913214589	NotEquant	0	389.65102484	103.370369774	1.0	0.0	
1026	1026	-138.421236	14.327948	-8204876.874	849284.7687	-487	14.329036	-138.41394	14.328084	-138.420317	102.950876	14.332588	-138.417952	-8204682.237	849559.8002	-484	0	Vent	1064	3.59280766703	NotEquant	0	369.882696621	-98.7584349319	1.0	0.0	
1027	1027	-139.227966	17.758094	-8252695.557	1052605.673	-256	17.762044	-139.222731	17.755667	-139.223778	163.997144	17.761307	-139.22197	-8252340.131	1052796.08	-238	0	Vent	1065	2.32863953505	NotEquant	0	381.890233153	-171.113017219	1.0	0.0	
1028	1028	-130.349994	16.143886	-7726456.453	956923.9874	7677	16.146885	-130.35085	16.142602	-130.342951	159.670317	16.145528	-130.345854	-7726211.04	957021.3063	7677	0	Vent	1066	3.22859611015	NotEquant	0	515.510964373	119.44286592	1.0	0.0	
1029	1029	-127.963079	16.469721	-7584972.794	976237.7214	982	16.521212	-128.072724	16.427521	-127.875527	80.776468	16.425391	-127.877561	-7579903.751	973610.1121	1014	0	Vent	1067	154.580361958	NotEquant	0	12486.4556611	116.3283004	18.0	0.0	
1030	1030	-134.894305	21.284788	-7995819.1	1261649.379	8400	21.284937	-134.887761	21.284342	-134.894602	194.780761	21.285145	-134.892449	-7995709.088	1261670.535	8400	0	Vent	1068	1.94469615834	NotEquant	0	378.789397634	-95.3314447904	1.0	0.0	
1031	1031	-138.564587	24.120855	-8213373.958	1429756.413	-2390	24.057354	-138.623776	24.142717	-138.502126	284.611093	24.065819	-138.628689	-8217173.625	1426494.115	-2387	0	Vent	1069	29.1174798961	NotEquant	0	8287.15777863	52.4251272113	1.0	0.0	
1032	1032	-134.655467	15.732676	-7981662.074	932549.6266	12324	15.734015	-134.660672	15.732379	-134.650262	211.468698	15.730035	-134.651469	-7981425.123	932393.0702	12324	0	Vent	1070	2.84060667173	NotEquant	0	600.699394401	99.2716566209	1.0	0.0	
1033	1033	-133.624079	16.023234	-7920526.881	949772.36	14902	16.015278	-133.625864	16.024944	-133.623484	136.453872	16.019165	-133.621367	-7920366.093	949531.1785	14902	0	Vent	1071	4.30696911811	NotEquant	0	587.70261275	13.3144174966	1.0	0.0	
1034	1034	-130.267416	18.249876	-7721561.675	1081755.872	10252	18.243407	-130.273662	18.259319	-130.267713	167.07356	18.25266	-130.267844	-7721587.063	1081920.891	10267	0	Vent	1072	5.97965806329	NotEquant	0	999.042760217	19.5469871573	1.0	0.0	
1035	1035	-133.713905	21.995014	-7925851.266	1303747.804	8378	21.997765	-133.714946	21.992858	-133.696505	126.151649	21.996085	-133.713191	-7925808.954	1303811.273	8378	0	Vent	1073	8.343229085	NotEquant	0	1052.51210706	106.008957803	1.0	0.0	
1036	1036	-131.776332	19.747786	-7811002.248	1170544.035	14395	19.753511	-131.787486	19.748009	-131.771425	728.322319	19.76142	-131.776047	-7810985.323	1171352.205	14322	0	Vent	1074	1.30680430684	Equant	1	951.774743239		1.0	0.0	
1037	1037	-128.178918	14.326479	-7597766.602	849197.7173	802	14.393469	-128.376294	14.268547	-127.931335	681.685973	14.261378	-128.05872	-7590641.874	845338.8716	865	0	Vent	1077	38.9574878886	NotEquant	0	26556.773037	106.104665111	3.0	0.0	
1038	1038	-128.264967	15.554124	-7602867.093	921965.9968	878	15.514708	-128.32964	15.588757	-128.20172	341.134679	15.574611	-128.229132	-7600743.003	923180.367	908	0	Vent	1078	24.9360142424	NotEquant	0	8506.53921413	58.9825479825	12.0	0.0	
1039	1039	-83.584313	13.650254	-4954434.897	809114.6765	213	13.566806	-83.760893	13.677808	-83.453943	312.209403	13.621617	-83.667	-4959336.101	807417.2381	266	0	Vent	1079	60.3204506444	NotEquant	0	18832.6118844	69.5538569982	47.0	12.0	
1040	1040	-84.399276	16.632092	-5002741.531	985862.232	114	16.550536	-84.484341	16.712934	-84.307071	887.667582	16.574331	-84.479568	-5007500.811	982438.4415	214	0	Vent	1080	15.6634787263	NotEquant	0	13903.9622867	46.2601711544	14.0	12.0	
1041	1041	-105.228032	4.564167	-6237359.743	270539.6348	6117	4.554233	-105.231172	4.563513	-105.232886	148.817513	4.559266	-105.230102	-6237482.45	270249.0886	6119	0	Vent	1081	3.75154218246	NotEquant	0	558.295177509	-10.4320539779	9.0	3.0	
1042	1042	-98.480754	-14.382493	-5837416.881	-852517.947	7179	-14.372428	-98.466477	-14.390988	-98.491318	264.140135	-14.385991	-98.479754	-5837357.643	-852725.2785	7209	0	Vent	1082	6.80700927988	NotEquant	0	1798.00435013	-127.646920762	96.0	7.0	
1043	1043	-97.211395	-16.728704	-5762176.038	-991588.8671	6162	-16.733344	-97.226957	-16.759613	-97.182556	157.070202	-16.760946	-97.17518	-5760029.382	-993499.9839	6160	0	Vent	1083	18.8263001873	NotEquant	0	2957.05077334	121.715565913	1.0	7.0	
1044	1044	-97.016037	-16.377556	-5750596.24	-970774.6486	6210	-16.374914	-97.027458	-16.382053	-97.012896	84.625099	-16.363588	-97.041699	-5752117.376	-969946.733	6211	0	Vent	1084	10.9694099994	NotEquant	0	928.287407175	117.06837531	14.0	7.0	
1045	1045	-116.349196	-6.896051	-6896563.392	-408761.3144	8271	-6.900976	-116.352622	-6.903546	-116.350338	149.597453	-6.900691	-116.349196	-6896563.392	-409036.346	8269	0	Vent	1085	1.35550726866	Equant	1	202.780434915		1.0	4.0	
1046	1046	-116.319066	-6.912789	-6894777.451	-409753.5039	8234	-6.916538	-116.319928	-6.917965	-116.318501	48.243729	-6.91768	-116.316217	-6894608.552	-410043.3847	8228	0	Vent	1086	2.46600863935	NotEquant	0	118.969452509	135.209371111	1.0	4.0	
1047	1047	-120.480264	-10.097412	-7141431.235	-598521.0541	16444	-10.090774	-120.482977	-10.095057	-120.480693	111.708336	-10.111983	-120.465348	-7140547.072	-599384.7379	16446	0	Vent	1087	2.56214909088	NotEquant	0	286.213411526	152.299890755	9.0	4.0	
1048	1048	-121.444051	2.680641	-7198559.392	158894.1625	3560	2.680284	-121.447477	2.677714	-121.419067	174.305108	2.683173	-121.440499	-7198348.845	159044.2874	3560	0	Vent	1088	9.67245824279	NotEquant	0	1685.95887863	95.1739313287	1.0	8.0	
1049	1049	-107.952359	-2.408679	-6398843.41	-142773.7061	6219	-2.41546	-107.955071	-2.409321	-107.949789	382.688882	-2.411748	-107.956785	-6399105.748	-142955.6501	6236	0	Vent	1089	1.25162974174	Equant	1	478.984786544		176.0	3.0	
1050	1050	-107.916649	-2.387253	-6396726.739	-141503.7036	6172	-2.392046	-107.926089	-2.385907	-107.920807	320.822891	-2.39331	-107.910314	-6396351.201	-141862.7169	6175	0	Vent	1090	1.49299905724	Equant	1	478.988273804		16.0	3.0	
1051	1051	-99.212225	-0.853345	-5880774.651	-50581.79126	5249	-0.855844	-99.215224	-0.863268	-99.21194	94.613737	-0.870549	-99.206515	-5880436.151	-51601.5237	5292	0	Vent	1091	5.07643702227	NotEquant	0	480.300677322	156.140248675	6.0	3.0	
1052	1052	-99.162232	-0.856024	-5877811.312	-50740.54157	5264	-0.855416	-99.168824	-0.860841	-99.165112	308.649674	-0.862697	-99.159544	-5877651.985	-51136.08565	5273	0	Vent	1092	1.2600439056	Equant	1	388.912140689		16.0	3.0	
1053	1053	-99.056889	-0.698902	-5871567.133	-41427.18961	5073	-0.704256	-99.062885	-0.711679	-99.052463	518.928531	-0.705969	-99.058317	-5871651.758	-41846.08385	5086	0	Vent	1093	1.45880445063	Equant	1	757.015250581		1.0	3.0	
1054	1054	-99.197049	-0.736397	-5879875.066	-43649.69406	5156	-0.73761	-99.201046	-0.743035	-99.196049	191.48474	-0.745891	-99.192195	-5879587.341	-44212.45097	5177	0	Vent	1094	2.27891557554	NotEquant	0	436.377556465	137.354058551	4.0	3.0	
1055	1055	-99.166696	-0.591773	-5878075.896	-35077.17692	5152	-0.592416	-99.175547	-0.599697	-99.171264	79.835159	-0.596413	-99.176118	-5878634.422	-35352.20849	5292	0	Vent	1095	6.2603018445	NotEquant	0	499.792193143	149.535488393	195.0	3.0	
1056	1056	-98.420026	-1.359525	-5833817.29	-80585.45892	5217	-1.353315	-98.430591	-1.371589	-98.412888	756.838931	-1.370447	-98.416314	-5833597.264	-81232.84093	5253	0	Vent	1096	1.98874361982	NotEquant	0	1505.15859526	135.917585649	1.0	3.0	
1057	1057	-97.359364	-1.409243	-5770946.872	-83532.45211	5022	-1.406745	-97.370215	-1.417452	-97.355652	199.722405	-1.410028	-97.371357	-5771657.723	-83578.99591	5146	0	Vent	1097	5.35368808525	NotEquant	0	1069.25146001	126.332531932	167.0	3.0	
1058	1058	-97.975354	-0.866458	-5807459.445	-51359.05443	4790	-0.871358	-97.976258	-0.873318	-97.970529	93.662821	-0.871669	-97.972926	-5807315.582	-51667.93604	4798	0	Vent	1099	3.82453827056	NotEquant	0	358.217043444	108.888871834	1.0	3.0	
1059	1059	-97.878938	-1.073574	-5801744.434	-63635.74565	4917						-1.074585	-97.877546	-5801661.924	-63695.68843	4917	1	NoVent	1100			0			1.0	3.0	
1060	1060	-97.298658	-1.532441	-5767348.532	-90834.96671	5191	-1.537061	-97.310519	-1.523855	-97.300882	562.247654	-1.53551	-97.307367	-5767864.745	-91016.91068	5233	0	Vent	1101	1.72016796496	NotEquant	0	967.160402786	36.1102715068	137.0	3.0	
1061	1061	-96.04204	-1.744198	-5692862.883	-103386.8252	5047	-1.746161	-96.058102	-1.743663	-96.045252	806.217858	-1.744983	-96.057459	-5693776.834	-103433.369	5065	0	Vent	1102	0.960259163948	Equant	1	774.178086283		106.0	3.0	
1062	1062	-95.674232	-1.951313	-5671061.172	-115663.5164	4884	-1.948994	-95.683155	-1.948994	-95.673518	504.158954	-1.950385	-95.675803	-5671154.26	-115608.5101	4884	0	Vent	1103	1.13031665696	Equant	1	569.859263462		1.0	3.0	
1063	1063	-96.204374	-2.520759	-5702485.191	-149417.2514	5552	-2.535602	-96.18903	-2.496554	-96.237124	380.012867	-2.556808	-96.230786	-5704050.756	-151554.0352	5588	0	Vent	1104	9.63976354235	NotEquant	0	3663.23418093	-50.9005217006	6.0	3.0	
1064	1064	-84.322628	3.70559	-4998198.294	219647.7401	1173						3.71437	-84.331052	-4998697.582	220168.1844	1174	1	NoVent	1105			0			3.0	10.0	
1065	1065	-99.672947	-13.097221	-5908083.771	-776333.8073	7313	-13.09853	-99.66676	-13.086394	-99.690793	300.150803	-13.090136	-99.675957	-5908262.189	-775913.8553	7317	0	Vent	1106	5.19758788393	NotEquant	0	1560.06017703	-62.5982857994	4.0	7.0	
1066	1066	-100.468983	-11.926525	-5955268.572	-706941.1374	7389	-11.923788	-100.470886	-11.927357	-100.463748	329.522137	-11.926418	-100.464402	-5954997.066	-706934.7905	7386	0	Vent	1107	1.40823953132	Equant	1	464.046099768		1.0	7.0	
1067	1067	-130.691785	20.715667	-7746715.996	1227914.903	7957	20.713573	-130.693379	20.717428	-130.68931	43.563436	20.723341	-130.682766	-7746181.447	1228369.763	7955	0	Vent	1108	7.35750363932	NotEquant	0	320.518138911	44.6323117993	17.0	0.0	
1068	1068	-136.756088	17.793271	-8106175.773	1054690.746	9937	17.794734	-136.758587	17.793521	-136.755517	132.796708	17.793199	-136.755375	-8106133.46	1054686.515	9937	0	Vent	1109	1.41006328343	Equant	1	187.251762111		1.0	0.0	
1069	1069	-136.351343	13.828324	-8082184.631	819669.7203	546	13.831314	-136.349896	13.82272	-136.353213	43.150503	13.82554	-136.352057	-8082226.944	819504.7014	532	0	Vent	1110	12.5842378086	NotEquant	0	543.016191315	-159.454495387	1.0	0.0	
1070	1070	-115.672408	-6.072559	-6856446.974	-359949.1047	7681	-6.094605	-115.727171	-6.04606	-115.62013	117.869123	-6.091619	-115.72259	-6859421.546	-361078.8497	7716	0	Vent	1113	58.7245126045	NotEquant	0	6921.8067993	65.4891187928	1.0	4.0	
